Match_ID,Country,Season,Div,League,Date,Time,Round,Home,Away,Home_Score,Away_Score,Min_Goals_Home,Min_Goals_Away,Bookie_1X2_HT,Odd_1_HT,Odd_X_HT,Odd_2_HT,Bookie_1X2_FT,Odd_1_FT,Odd_X_FT,Odd_2_FT,Bookie_OU_HT_0_5,Over_HT_0_5,Under_HT_0_5,Bookie_OU_HT_1_5,Over_HT_1_5,Under_HT_1_5,Bookie_OU_HT_2_5,Over_HT_2_5,Under_HT_2_5,Bookie_OU_FT_0_5,Over_FT_0_5,Under_FT_0_5,Bookie_OU_FT_1_5,Over_FT_1_5,Under_FT_1_5,Bookie_OU_FT_2_5,Over_FT_2_5,Under_FT_2_5,Bookie_OU_FT_3_5,Over_FT_3_5,Under_FT_3_5,Bookie_OU_FT_4_5,Over_FT_4_5,Under_FT_4_5,Bookie_BTTS,BTTS_Yes,BTTS_No,Bookie_DC,DC_1X,DC_12,DC_X2,Bookie_CS_0_0,CS_0_0,Bookie_CS_1_0,CS_1_0,Bookie_CS_0_1,CS_0_1,Bookie_CS_1_1,CS_1_1,Bookie_CS_2_0,CS_2_0,Bookie_CS_0_2,CS_0_2,Bookie_CS_2_1,CS_2_1,Bookie_CS_1_2,CS_1_2,Bookie_CS_2_2,CS_2_2,Bookie_CS_3_0,CS_3_0,Bookie_CS_0_3,CS_0_3,Bookie_CS_3_1,CS_3_1,Bookie_CS_1_3,CS_1_3,Bookie_CS_3_2,CS_3_2,Bookie_CS_2_3,CS_2_3,Bookie_AH_neg_2_5,AH_Home_neg_2_5,AH_Away_neg_2_5,Bookie_AH_neg_2,AH_Home_neg_2,AH_Away_neg_2,Bookie_AH_neg_1_5,AH_Home_neg_1_5,AH_Away_neg_1_5,Bookie_AH_neg_1,AH_Home_neg_1,AH_Away_neg_1,Bookie_AH_neg_0_5,AH_Home_neg_0_5,AH_Away_neg_0_5,Bookie_AH_pos_0_5,AH_Home_pos_0_5,AH_Away_pos_0_5,Bookie_AH_pos_1,AH_Home_pos_1,AH_Away_pos_1,Bookie_AH_pos_1_5,AH_Home_pos_1_5,AH_Away_pos_1_5,Bookie_AH_pos_2,AH_Home_pos_2,AH_Away_pos_2,Bookie_AH_pos_2_5,AH_Home_pos_2_5,AH_Away_pos_2_5,Bookie_EH_neg_3,EH_Home_neg_3,EH_Draw_neg_3,EH_Away_neg_3,Bookie_EH_neg_2,EH_Home_neg_2,EH_Draw_neg_2,EH_Away_neg_2,Bookie_EH_neg_1,EH_Home_neg_1,EH_Draw_neg_1,EH_Away_neg_1,Bookie_EH_1,EH_Home_1,EH_Draw_1,EH_Away_1,Bookie_EH_2,EH_Home_2,EH_Draw_2,EH_Away_2,Bookie_EH_3,EH_Home_3,EH_Draw_3,EH_Away_3,xG_Home_FT,xG_Away_FT,xGOT_Home_FT,xGOT_Away_FT,xA_Home_FT,xA_Away_FT,xGOT_Faced_Home_FT,xGOT_Faced_Away_FT,Goals_Prevented_Home_FT,Goals_Prevented_Away_FT,Possession_Home_FT,Possession_Away_FT,Passes_Pct_Home_FT,Passes_Pct_Away_FT,Long_Passes_Pct_Home_FT,Long_Passes_Pct_Away_FT,Passes_Final_Third_Pct_Home_FT,Passes_Final_Third_Pct_Away_FT,Through_Passes_Home_FT,Through_Passes_Away_FT,Crosses_Pct_Home_FT,Crosses_Pct_Away_FT,Total_Shots_Home_FT,Total_Shots_Away_FT,Shots_On_Target_Home_FT,Shots_On_Target_Away_FT,Shots_Off_Target_Home_FT,Shots_Off_Target_Away_FT,Blocked_Shots_Home_FT,Blocked_Shots_Away_FT,Shots_Inside_Box_Home_FT,Shots_Inside_Box_Away_FT,Shots_Outside_Box_Home_FT,Shots_Outside_Box_Away_FT,Big_Chances_Home_FT,Big_Chances_Away_FT,Hit_Woodwork_Home_FT,Hit_Woodwork_Away_FT,Touches_Box_Home_FT,Touches_Box_Away_FT,Corners_Home_FT,Corners_Away_FT,Free_Kicks_Home_FT,Free_Kicks_Away_FT,Throw_Ins_Home_FT,Throw_Ins_Away_FT,Fouls_Home_FT,Fouls_Away_FT,Yellow_Cards_Home_FT,Yellow_Cards_Away_FT,Red_Cards_Home_FT,Red_Cards_Away_FT,Offsides_Home_FT,Offsides_Away_FT,Goalkeeper_Saves_Home_FT,Goalkeeper_Saves_Away_FT,Tackles_Pct_Home_FT,Tackles_Pct_Away_FT,Duels_Won_Home_FT,Duels_Won_Away_FT,Clearances_Home_FT,Clearances_Away_FT,Interceptions_Home_FT,Interceptions_Away_FT,Errors_Shot_Home_FT,Errors_Shot_Away_FT,Errors_Goal_Home_FT,Errors_Goal_Away_FT,xG_Home_HT,xG_Away_HT,xGOT_Home_HT,xGOT_Away_HT,xA_Home_HT,xA_Away_HT,Possession_Home_HT,Possession_Away_HT,Total_Shots_Home_HT,Total_Shots_Away_HT,Shots_On_Target_Home_HT,Shots_On_Target_Away_HT,Shots_Off_Target_Home_HT,Shots_Off_Target_Away_HT,Big_Chances_Home_HT,Big_Chances_Away_HT,Corners_Home_HT,Corners_Away_HT,Yellow_Cards_Home_HT,Yellow_Cards_Away_HT,Fouls_Home_HT,Fouls_Away_HT,Offsides_Home_HT,Offsides_Away_HT,Goalkeeper_Saves_Home_HT,Goalkeeper_Saves_Away_HT,xG_Home_2T,xG_Away_2T,xGOT_Home_2T,xGOT_Away_2T,xA_Home_2T,xA_Away_2T,Possession_Home_2T,Possession_Away_2T,Total_Shots_Home_2T,Total_Shots_Away_2T,Shots_On_Target_Home_2T,Shots_On_Target_Away_2T,Shots_Off_Target_Home_2T,Shots_Off_Target_Away_2T,Big_Chances_Home_2T,Big_Chances_Away_2T,Corners_Home_2T,Corners_Away_2T,Yellow_Cards_Home_2T,Yellow_Cards_Away_2T,Red_Cards_Home_2T,Red_Cards_Away_2T,Fouls_Home_2T,Fouls_Away_2T,Offsides_Home_2T,Offsides_Away_2T,Goalkeeper_Saves_Home_2T,Goalkeeper_Saves_Away_2T
CpixNhkB,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,29/01/2026,21:30,Round 1,Botafogo RJ,Cruzeiro,4,0,"[48, 76, 85, 91]",[],bet365,3.1,2.0,4.0,bet365,2.3,3.0,3.4,bet365,1.5,2.5,bet365,3.4,1.3,bet365,10.0,1.06,bet365,1.1,7.0,bet365,1.44,2.75,bet365,2.35,1.57,bet365,4.33,1.22,bet365,10.0,1.06,bet365,1.95,1.8,bet365,1.3,1.36,1.57,bet365,7.0,bet365,6.5,bet365,8.5,bet365,5.5,bet365,10.0,bet365,15.0,bet365,10.0,bet365,13.0,bet365,15.0,bet365,21.0,bet365,34.0,bet365,21.0,bet365,29.0,bet365,34.0,bet365,41.0,Estrelabet,9.5,1.04,1xBet,9.4,1.03,bet365,4.8,1.18,bet365,3.8,1.25,bet365,2.3,1.6,bet365,1.33,3.3,bet365,1.11,6.6,bet365,1.1,7.0,SeguroBet,1.03,13.4,KTO.br,1.01,17.0,BetEsporte,25.0,10.0,1.03,Estrelabet,12.0,6.66,1.16,bet365,4.75,4.0,1.57,Estrelabet,1.32,5.0,7.5,Estrelabet,1.07,9.0,20.0,BetEsporte,1.01,11.0,35.0,1.43,1.43,3.06,0.31,0.98,1.05,0.31,3.06,0.31,-0.94,0.46,0.54,0.87,0.86,0.53,0.31,0.81,0.68,1.0,0.0,0.25,0.6,10.0,17.0,5.0,4.0,3.0,5.0,2.0,8.0,8.0,14.0,2.0,3.0,2.0,4.0,0.0,0.0,17.0,28.0,3.0,7.0,12.0,10.0,10.0,17.0,10.0,12.0,1.0,2.0,,,0.0,5.0,4.0,1.0,0.45,0.8,36.0,39.0,24.0,16.0,4.0,12.0,0.0,0.0,0.0,1.0,0.23,0.85,0.0,0.2,0.24,0.48,0.47,0.53,4.0,9.0,0.0,2.0,3.0,4.0,0.0,4.0,2.0,3.0,1.0,1.0,6.0,6.0,0.0,3.0,2.0,0.0,1.2,0.58,3.06,0.11,0.74,0.57,0.45,0.55,6.0,8.0,5.0,2.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,1.0,,,4.0,6.0,0.0,2.0,2.0,1.0
bs93wEZi,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,29/01/2026,20:00,Round 1,Mirassol,Vasco,2,1,"[32, 54]",[21],bet365,2.5,2.1,4.75,bet365,1.79,3.3,4.5,bet365,1.44,2.63,bet365,3.25,1.33,bet365,9.0,1.07,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.2,1.65,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.95,1.8,bet365,1.2,1.33,1.91,bet365,8.0,bet365,6.5,bet365,11.0,bet365,6.0,bet365,8.0,bet365,21.0,bet365,9.0,bet365,15.0,bet365,17.0,bet365,15.0,bet365,51.0,bet365,17.0,bet365,41.0,bet365,29.0,bet365,41.0,Estrelabet,7.0,1.08,bet365,6.8,1.11,bet365,3.45,1.3,bet365,2.68,1.45,bet365,1.88,1.98,bet365,1.21,4.25,1xBet,1.06,9.28,Estrelabet,1.05,8.5,,0.0,0.0,,0.0,0.0,Estrelabet,19.0,10.0,1.06,Estrelabet,8.0,5.66,1.26,bet365,3.5,3.6,1.91,Estrelabet,1.23,5.33,11.0,BetEsporte,1.04,9.2,25.0,BetEsporte,1.01,11.0,40.0,0.68,0.6,1.71,1.51,0.44,0.64,1.51,1.71,0.51,0.71,0.47,0.53,0.86,0.89,0.64,0.67,0.65,0.83,0.0,0.0,0.19,0.23,13.0,13.0,4.0,5.0,7.0,3.0,2.0,5.0,6.0,6.0,7.0,7.0,1.0,1.0,0.0,0.0,10.0,15.0,5.0,5.0,10.0,16.0,21.0,13.0,16.0,10.0,2.0,1.0,,,1.0,2.0,4.0,3.0,0.6,0.54,40.0,56.0,20.0,15.0,9.0,8.0,1.0,1.0,0.0,1.0,0.38,0.27,0.49,0.96,0.21,0.26,0.56,0.44,8.0,6.0,2.0,3.0,5.0,2.0,0.0,1.0,3.0,2.0,,,6.0,4.0,0.0,0.0,2.0,2.0,0.3,0.33,1.22,0.55,0.23,0.38,0.38,0.62,5.0,7.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,,,10.0,6.0,1.0,2.0,2.0,1.0
YauoLWJN,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,28/01/2026,21:30,Round 1,Sao Paulo,Flamengo RJ,2,1,"[61, 71]",[54],bet365,4.5,1.83,3.1,bet365,3.7,3.0,2.2,bet365,1.62,2.2,bet365,4.0,1.22,bet365,13.0,1.04,bet365,1.14,5.5,bet365,1.62,2.3,bet365,2.88,1.4,bet365,6.0,1.13,bet365,15.0,1.03,bet365,2.25,1.57,bet365,1.62,1.36,1.29,bet365,5.5,bet365,7.5,bet365,5.5,bet365,6.0,bet365,17.0,bet365,9.0,bet365,15.0,bet365,10.0,bet365,21.0,bet365,41.0,bet365,21.0,bet365,41.0,bet365,23.0,bet365,51.0,bet365,41.0,,0.0,0.0,,0.0,0.0,Estrelabet,8.5,1.05,Estrelabet,7.5,1.07,bet365,3.55,1.27,bet365,1.65,2.2,bet365,1.26,3.7,bet365,1.18,4.8,Betnacional,1.06,8.65,Estrelabet,1.04,9.5,BetEsporte,45.0,11.0,1.01,BetEsporte,26.0,8.8,1.05,Estrelabet,10.0,5.0,1.26,bet365,1.62,3.6,5.0,Estrelabet,1.17,6.33,12.0,BetEsporte,1.03,10.0,26.0,0.78,2.4,1.72,1.13,0.52,1.67,1.13,1.72,0.13,-0.28,0.41,0.59,0.8,0.86,0.34,0.4,0.64,0.76,1.0,2.0,0.18,0.24,10.0,15.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,9.0,5.0,6.0,2.0,3.0,0.0,0.0,16.0,28.0,2.0,6.0,11.0,14.0,8.0,23.0,14.0,11.0,,,0.0,1.0,1.0,0.0,4.0,2.0,0.61,0.72,51.0,53.0,27.0,8.0,6.0,6.0,0.0,0.0,0.0,1.0,0.16,0.83,0.0,0.1,0.29,0.56,0.43,0.57,3.0,9.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,5.0,,,8.0,5.0,1.0,0.0,3.0,0.0,0.62,1.57,1.72,1.03,0.23,1.11,0.39,0.61,7.0,6.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,,0.0,1.0,6.0,6.0,0.0,0.0,1.0,2.0
W8npjiJc,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,28/01/2026,20:00,Round 1,Chapecoense-SC,Santos,4,2,"[16, 73, 80, 90]","[46, 67]",bet365,3.6,2.0,3.25,bet365,3.0,3.1,2.5,bet365,1.5,2.5,bet365,3.4,1.3,bet365,10.0,1.06,bet365,1.08,7.5,bet365,1.44,2.75,bet365,2.35,1.57,bet365,4.5,1.2,bet365,10.0,1.06,bet365,1.95,1.8,bet365,1.5,1.36,1.36,bet365,7.5,bet365,8.0,bet365,7.0,bet365,6.0,bet365,13.0,bet365,11.0,bet365,11.0,bet365,10.0,bet365,15.0,bet365,29.0,bet365,26.0,bet365,26.0,bet365,23.0,bet365,41.0,bet365,34.0,KTO.br,17.0,1.01,1xBet,11.5,1.01,bet365,6.6,1.11,bet365,5.5,1.15,bet365,2.85,1.4,bet365,1.53,2.42,bet365,1.21,4.25,bet365,1.15,5.5,1xBet,1.02,10.0,Estrelabet,1.04,10.0,BetEsporte,30.0,11.0,1.01,Estrelabet,18.0,8.0,1.1,Estrelabet,6.5,4.5,1.4,bet365,1.5,4.0,5.5,Estrelabet,1.14,7.0,14.0,BetEsporte,1.02,11.0,28.0,1.83,1.32,2.1,1.34,0.19,1.09,1.34,2.1,-0.66,-1.9,0.34,0.66,0.73,0.89,0.49,0.55,0.59,0.81,0.0,0.0,0.33,0.28,8.0,25.0,4.0,5.0,0.0,12.0,4.0,8.0,4.0,10.0,4.0,15.0,3.0,1.0,0.0,1.0,12.0,25.0,1.0,14.0,5.0,10.0,13.0,31.0,10.0,5.0,3.0,3.0,,,2.0,1.0,3.0,0.0,0.67,0.86,34.0,42.0,34.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.92,0.53,0.78,0.85,0.07,0.77,0.31,0.69,4.0,11.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,12.0,1.0,2.0,5.0,3.0,1.0,1.0,1.0,0.0,0.91,0.79,1.32,0.49,0.12,0.32,0.37,0.63,4.0,14.0,3.0,3.0,0.0,7.0,2.0,1.0,1.0,2.0,2.0,1.0,,,5.0,2.0,1.0,0.0,2.0,0.0
rZQGFAso,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,28/01/2026,20:00,Round 1,Corinthians,Bahia,1,2,[12],"[32, 46]",bet365,2.88,2.25,3.6,bet365,2.2,3.5,3.2,bet365,1.36,3.0,bet365,2.63,1.44,bet365,7.0,1.1,bet365,1.05,11.0,bet365,1.25,4.0,bet365,1.83,2.03,bet365,3.0,1.4,bet365,5.5,1.14,bet365,1.67,2.1,bet365,1.36,1.29,1.62,bet365,11.0,bet365,9.0,bet365,11.0,bet365,6.5,bet365,11.0,bet365,17.0,bet365,9.0,bet365,11.0,bet365,13.0,bet365,21.0,bet365,34.0,bet365,17.0,bet365,23.0,bet365,26.0,bet365,29.0,Estrelabet,8.0,1.06,1xBet,8.28,1.08,bet365,4.15,1.22,bet365,3.45,1.3,bet365,2.2,1.65,bet365,1.38,3.0,bet365,1.14,5.75,bet365,1.11,6.6,Betboom.br,1.01,13.26,Betboom.br,1.01,14.0,BetEsporte,20.0,9.8,1.04,Estrelabet,10.0,6.33,1.2,bet365,4.33,4.0,1.62,Estrelabet,1.33,5.0,7.0,Estrelabet,1.09,8.5,18.0,BetEsporte,1.01,11.0,29.0,1.91,1.51,1.9,2.69,1.07,0.24,2.69,1.9,0.69,0.9,0.59,0.41,0.85,0.79,0.6,0.44,0.69,0.63,0.0,0.0,0.35,0.08,17.0,11.0,5.0,6.0,4.0,3.0,8.0,2.0,10.0,8.0,7.0,3.0,3.0,2.0,1.0,0.0,27.0,15.0,4.0,6.0,14.0,14.0,10.0,32.0,14.0,14.0,3.0,5.0,0.0,1.0,3.0,0.0,4.0,4.0,0.75,0.71,56.0,47.0,26.0,24.0,13.0,8.0,0.0,0.0,0.0,0.0,0.96,1.29,0.76,1.94,0.21,0.12,0.53,0.47,4.0,8.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,5.0,7.0,3.0,0.0,2.0,0.0,0.95,0.22,1.14,0.75,0.86,0.12,0.64,0.36,13.0,3.0,4.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,3.0,4.0,0.0,1.0,9.0,7.0,0.0,0.0,2.0,4.0
4KmUOEKb,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,28/01/2026,19:30,Round 1,Fluminense,Gremio,2,1,"[46, 59]",[75],bet365,2.1,2.25,6.0,bet365,1.53,4.1,6.0,bet365,1.4,2.75,bet365,2.75,1.4,bet365,8.0,1.08,bet365,1.06,10.0,bet365,1.33,3.4,bet365,2.03,1.83,bet365,3.5,1.3,bet365,7.0,1.1,bet365,2.0,1.75,bet365,1.13,1.22,2.3,bet365,10.0,bet365,6.0,bet365,13.0,bet365,7.5,bet365,7.0,bet365,29.0,bet365,8.5,bet365,19.0,bet365,19.0,bet365,11.0,bet365,67.0,bet365,13.0,bet365,41.0,bet365,29.0,bet365,51.0,bet365,5.25,1.16,bet365,4.25,1.21,bet365,2.6,1.48,bet365,2.03,1.83,bet365,1.55,2.38,bet365,1.15,5.5,1xBet,1.02,10.5,Superbet.br,1.02,14.0,,0.0,0.0,,0.0,0.0,Estrelabet,11.0,7.5,1.15,Estrelabet,5.33,4.5,1.46,bet365,2.6,3.5,2.3,Estrelabet,1.14,6.66,15.0,BetEsporte,1.02,10.0,30.0,BetEsporte,1.01,11.0,45.0,2.33,1.6,2.7,0.94,1.14,0.85,0.94,2.7,-0.06,0.7,0.51,0.49,0.85,0.82,0.63,0.48,0.74,0.72,2.0,0.0,0.13,0.3,10.0,12.0,6.0,3.0,4.0,5.0,0.0,4.0,7.0,10.0,3.0,2.0,3.0,2.0,0.0,0.0,20.0,23.0,3.0,6.0,13.0,13.0,16.0,18.0,13.0,13.0,1.0,2.0,,,1.0,2.0,2.0,4.0,0.47,0.59,53.0,56.0,27.0,15.0,11.0,14.0,0.0,0.0,0.0,0.0,0.78,0.15,0.33,0.0,0.55,0.21,0.59,0.41,5.0,4.0,1.0,0.0,4.0,3.0,1.0,0.0,1.0,3.0,1.0,1.0,8.0,5.0,0.0,1.0,0.0,1.0,1.55,1.45,2.37,0.94,0.59,0.64,0.45,0.55,5.0,8.0,5.0,3.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,,,5.0,8.0,1.0,1.0,2.0,3.0
Wf7Byh44,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,28/01/2026,19:00,Round 1,Atletico-MG,Palmeiras,2,2,"[44, 74]","[27, 84]",bet365,3.6,2.05,3.2,bet365,3.0,3.1,2.5,bet365,1.44,2.63,bet365,3.25,1.33,bet365,10.0,1.06,bet365,1.08,7.5,bet365,1.4,3.0,bet365,2.25,1.62,bet365,4.33,1.22,bet365,9.0,1.07,bet365,1.91,1.91,bet365,1.53,1.36,1.36,bet365,7.5,bet365,8.5,bet365,7.0,bet365,6.0,bet365,15.0,bet365,11.0,bet365,12.0,bet365,10.0,bet365,15.0,bet365,34.0,bet365,23.0,bet365,29.0,bet365,21.0,bet365,41.0,bet365,34.0,,0.0,0.0,Betboom.br,14.69,1.01,bet365,6.4,1.12,bet365,5.5,1.15,bet365,2.85,1.4,bet365,1.53,2.42,bet365,1.21,4.25,bet365,1.15,5.5,1xBet,1.04,12.3,Estrelabet,1.04,9.5,BetEsporte,30.0,11.0,1.01,Estrelabet,18.0,8.5,1.09,Estrelabet,6.66,4.75,1.37,bet365,1.5,4.0,5.5,Estrelabet,1.15,7.0,12.0,BetEsporte,1.03,10.0,26.0,0.54,1.01,0.31,2.21,0.34,1.09,2.21,0.31,0.21,-0.69,0.52,0.48,0.88,0.84,0.56,0.55,0.75,0.81,1.0,0.0,0.31,0.17,14.0,13.0,2.0,6.0,8.0,5.0,4.0,2.0,7.0,8.0,7.0,5.0,1.0,2.0,0.0,0.0,11.0,17.0,5.0,7.0,20.0,14.0,17.0,10.0,14.0,20.0,4.0,2.0,,,4.0,2.0,4.0,1.0,0.69,0.47,45.0,48.0,22.0,17.0,6.0,5.0,0.0,0.0,0.0,0.0,0.37,0.36,0.15,0.77,0.14,0.45,0.55,0.45,7.0,5.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,,,6.0,9.0,1.0,1.0,0.0,0.0,0.17,0.65,0.16,1.44,0.2,0.64,0.49,0.51,7.0,8.0,1.0,5.0,3.0,2.0,0.0,1.0,4.0,5.0,4.0,2.0,,,8.0,11.0,3.0,1.0,4.0,1.0
KUIRX93T,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,28/01/2026,19:00,Round 1,Coritiba,Bragantino,0,1,[],[93],bet365,3.5,1.91,3.6,bet365,2.7,2.82,2.82,bet365,1.57,2.25,bet365,3.75,1.25,bet365,11.0,1.05,bet365,1.13,6.0,bet365,1.5,2.63,bet365,2.6,1.48,bet365,5.0,1.17,bet365,11.0,1.05,bet365,2.05,1.7,bet365,1.4,1.4,1.4,bet365,6.0,bet365,7.0,bet365,7.0,bet365,5.5,bet365,12.0,bet365,13.0,bet365,11.0,bet365,12.0,bet365,17.0,bet365,29.0,bet365,29.0,bet365,26.0,bet365,29.0,bet365,41.0,bet365,41.0,Estrelabet,12.0,1.02,1xBet,11.5,1.01,bet365,6.25,1.12,bet365,5.25,1.16,bet365,2.68,1.45,bet365,1.43,2.75,bet365,1.15,5.5,bet365,1.11,6.6,SeguroBet,1.03,13.4,KTO.br,1.01,20.0,BetEsporte,30.0,11.0,1.02,Estrelabet,15.0,7.5,1.12,bet365,6.5,4.33,1.4,Estrelabet,1.4,4.33,7.0,Estrelabet,1.09,8.5,18.0,BetEsporte,1.01,11.0,35.0,0.31,2.77,0.16,3.89,0.15,2.16,3.89,0.16,2.89,0.16,0.29,0.71,0.66,0.87,0.39,0.69,0.57,0.84,0.0,4.0,0.17,0.11,8.0,30.0,2.0,10.0,4.0,12.0,2.0,8.0,2.0,10.0,6.0,20.0,0.0,5.0,0.0,1.0,6.0,28.0,1.0,5.0,19.0,9.0,10.0,24.0,9.0,19.0,1.0,6.0,1.0,0.0,3.0,1.0,9.0,2.0,0.57,0.6,54.0,42.0,26.0,10.0,13.0,7.0,0.0,0.0,0.0,0.0,0.24,0.49,0.16,0.17,0.09,0.38,0.32,0.68,5.0,9.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,8.0,9.0,1.0,1.0,3.0,2.0,0.07,2.28,0.0,3.72,0.06,1.78,0.25,0.75,3.0,21.0,0.0,7.0,2.0,8.0,0.0,5.0,1.0,3.0,0.0,4.0,,,1.0,10.0,2.0,0.0,6.0,0.0
SM0KZVYG,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,28/01/2026,19:00,Round 1,Internacional,Athletico-PR,0,1,[],[9],bet365,2.63,2.05,4.5,bet365,1.96,3.25,3.9,bet365,1.44,2.63,bet365,3.25,1.33,bet365,10.0,1.06,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.2,1.65,bet365,4.0,1.25,bet365,8.0,1.08,bet365,1.95,1.8,bet365,1.25,1.33,1.8,bet365,8.0,bet365,6.5,bet365,10.0,bet365,6.0,bet365,9.0,bet365,19.0,bet365,9.0,bet365,15.0,bet365,17.0,bet365,17.0,bet365,41.0,bet365,17.0,bet365,34.0,bet365,34.0,bet365,41.0,Estrelabet,7.5,1.07,Estrelabet,7.0,1.08,bet365,3.8,1.25,bet365,3.0,1.38,bet365,2.03,1.83,bet365,1.25,3.8,1xBet,1.07,8.56,Estrelabet,1.05,8.5,,0.0,0.0,,0.0,0.0,Estrelabet,21.0,9.5,1.06,Estrelabet,9.0,6.0,1.23,bet365,3.75,3.75,1.8,Estrelabet,1.23,5.33,11.0,BetEsporte,1.05,9.0,24.0,BetEsporte,1.01,11.0,40.0,2.42,1.59,1.32,0.83,1.85,0.81,0.83,1.32,-0.17,0.32,0.71,0.29,0.86,0.69,0.43,0.28,0.76,0.44,0.0,0.0,0.2,0.0,19.0,6.0,7.0,2.0,7.0,4.0,5.0,0.0,12.0,4.0,7.0,2.0,4.0,3.0,0.0,0.0,38.0,12.0,13.0,1.0,11.0,13.0,22.0,24.0,13.0,11.0,2.0,1.0,,,4.0,1.0,1.0,5.0,0.73,0.57,38.0,43.0,18.0,35.0,7.0,12.0,1.0,1.0,0.0,0.0,0.78,0.91,0.22,0.51,0.38,0.79,0.7,0.3,9.0,3.0,3.0,1.0,5.0,2.0,2.0,2.0,5.0,1.0,,,7.0,7.0,1.0,1.0,0.0,2.0,1.64,0.68,1.1,0.32,1.47,0.02,0.72,0.28,10.0,3.0,4.0,1.0,2.0,2.0,2.0,1.0,8.0,0.0,2.0,1.0,,,6.0,4.0,3.0,0.0,1.0,3.0
42fbSmRj,BRAZIL,2026,Serie A Betano 2026,BRAZIL 1,28/01/2026,19:00,Round 1,Vitoria,Remo,2,0,"[58, 77]",[],bet365,2.5,2.1,5.0,bet365,1.79,3.4,4.75,bet365,1.44,2.63,bet365,3.25,1.33,bet365,10.0,1.06,bet365,1.08,8.0,bet365,1.4,3.0,bet365,2.25,1.62,bet365,4.33,1.22,bet365,9.0,1.07,bet365,2.0,1.75,bet365,1.18,1.3,1.91,bet365,8.0,bet365,6.0,bet365,11.0,bet365,6.5,bet365,7.5,bet365,23.0,bet365,9.0,bet365,17.0,bet365,17.0,bet365,15.0,bet365,51.0,bet365,17.0,bet365,41.0,bet365,34.0,bet365,51.0,Estrelabet,6.66,1.09,bet365,6.4,1.12,bet365,3.3,1.33,bet365,2.5,1.5,bet365,1.83,2.03,bet365,1.2,4.4,1xBet,1.05,10.3,Estrelabet,1.04,9.5,,0.0,0.0,,0.0,0.0,Estrelabet,18.0,8.5,1.09,Estrelabet,7.5,5.0,1.32,bet365,3.4,3.5,1.91,Estrelabet,1.18,6.0,13.0,BetEsporte,1.03,9.6,30.0,BetEsporte,1.01,11.0,45.0,3.12,1.01,2.28,0.2,1.74,0.58,0.2,2.28,0.2,0.28,0.42,0.58,0.77,0.85,0.3,0.48,0.67,0.75,1.0,0.0,0.36,0.19,20.0,14.0,7.0,1.0,8.0,7.0,5.0,6.0,15.0,6.0,5.0,8.0,6.0,2.0,1.0,0.0,33.0,11.0,4.0,1.0,17.0,13.0,19.0,11.0,13.0,17.0,2.0,4.0,,,2.0,2.0,1.0,5.0,0.58,0.64,54.0,39.0,23.0,15.0,9.0,11.0,1.0,0.0,0.0,0.0,1.01,0.23,0.42,0.0,0.42,0.07,0.45,0.55,8.0,5.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,9.0,14.0,1.0,1.0,0.0,3.0,2.11,0.78,1.86,0.2,1.32,0.51,0.4,0.6,12.0,9.0,4.0,1.0,6.0,6.0,5.0,2.0,3.0,0.0,0.0,2.0,,,4.0,3.0,1.0,1.0,1.0,2.0
