Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
8AFEWMg5,AUSTRALIA 1,ROUND 6,2025-11-28,05:35,Brisbane Roar,Melbourne Victory,3.1,2.2,3.4,1.36,3.0,2.75,1.4,7.0,1.1,2.45,3.5,2.65,1.05,11.0,1.29,3.75,1.93,1.93,3.4,1.33,6.0,1.13,1.7,2.05,1.44,1.29,1.5,11.0,9.5,15.0,29.0,9.0,6.5,10.0,21.0,12.0,9.5,13.0,29.0,23.0,19.0,26.0,41.0,201.0
ILYwFBqf,TURKEY 2,ROUND 15,2025-11-28,11:00,Amedspor,Erokspor,2.38,2.38,4.33,1.3,3.4,2.38,1.53,6.0,1.13,1.8,3.6,4.0,1.03,15.0,1.18,4.5,1.65,2.2,2.5,1.5,4.5,1.18,1.62,2.2,1.22,1.29,1.95,13.0,15.0,23.0,41.0,9.0,7.0,13.0,29.0,10.0,8.5,13.0,34.0,15.0,13.0,21.0,41.0,151.0
dpXUXTmd,UKRAINE 1,ROUND 14,2025-11-28,13:00,Obolon,Kolos Kovalivka,4.05,1.88,2.92,1.53,2.18,3.0,1.24,7.4,1.03,3.35,3.0,2.2,1.09,6.2,1.44,2.4,2.27,1.5,3.9,1.17,8.0,1.05,1.95,1.67,1.65,1.33,1.28,6.9,5.7,8.75,19.5,7.5,5.6,8.75,19.5,15.0,11.25,16.0,35.0,40.0,32.0,45.0,90.0,81.0
EqjYAKS8,AUSTRIA 2,ROUND 15,2025-11-28,14:00,Hertha Wels,St. Polten,4.5,2.15,2.35,1.38,2.82,2.6,1.44,5.6,1.11,4.25,3.55,1.78,1.05,7.8,1.25,3.55,1.75,1.95,2.77,1.39,4.75,1.15,1.7,2.05,2.02,1.26,1.23,7.8,7.6,8.75,14.5,13.5,6.9,8.0,13.5,26.0,13.5,13.5,23.0,70.0,37.0,37.0,55.0,400.0
E7YK1Gke,AUSTRIA 2,ROUND 15,2025-11-28,14:00,Amstetten,A. Lustenau,2.85,2.1,3.55,1.42,2.67,2.75,1.4,5.9,1.1,2.25,3.35,3.0,1.06,7.4,1.29,3.3,1.85,1.85,3.05,1.33,5.3,1.12,1.7,2.05,1.39,1.3,1.65,7.4,9.5,15.5,37.0,8.25,6.4,10.5,25.0,11.25,8.75,13.0,32.0,22.0,17.5,26.0,55.0,450.0
tfzD3xLr,AUSTRIA 2,ROUND 15,2025-11-28,14:00,Kapfenberg,Austria Vienna (Am),2.87,2.15,3.4,1.38,2.82,2.57,1.44,5.6,1.11,2.3,3.4,2.87,1.05,7.8,1.25,3.55,1.75,1.98,2.77,1.39,4.75,1.15,1.62,2.18,1.42,1.29,1.62,7.8,10.5,16.0,35.0,9.0,6.6,10.25,23.0,12.0,9.0,12.5,27.0,24.0,17.5,24.0,50.0,300.0
vDYRY8Or,POLAND 1,ROUND 17,2025-11-28,14:00,Piast Gliwice,Widzew Lodz,3.0,2.1,3.6,1.4,2.75,3.0,1.36,8.0,1.08,2.25,3.2,3.0,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.8,1.95,1.36,1.36,1.62,9.5,9.5,15.0,34.0,8.0,6.0,11.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0
QaNSrxh2,CROATIA 1,ROUND 15,2025-11-28,14:00,Vukovar 1991,Osijek,3.6,2.2,2.88,1.36,3.0,2.75,1.4,7.0,1.1,3.0,3.1,2.15,1.06,10.0,1.29,3.5,1.93,1.88,3.25,1.33,6.5,1.11,1.73,2.0,1.62,1.33,1.33,10.0,8.5,11.0,21.0,10.0,6.5,9.5,19.0,17.0,12.0,13.0,26.0,34.0,23.0,34.0,41.0,201.0
YmDomHz2,AUSTRIA 2,ROUND 15,2025-11-28,14:00,Liefering,A. Klagenfurt,2.45,2.22,3.95,1.36,2.9,2.57,1.45,5.5,1.11,1.88,3.7,3.6,1.05,7.9,1.26,3.45,1.78,1.93,2.87,1.36,4.9,1.14,1.72,2.0,1.29,1.25,1.91,7.9,11.25,19.5,50.0,7.8,7.1,12.5,30.0,9.25,8.5,14.5,37.0,15.5,14.5,25.0,65.0,450.0
dMxcXI0l,BOSNIA 1,ROUND 16,2025-11-28,14:00,Sloga Doboj,Radnik Bijeljina,2.6,1.98,4.5,1.47,2.32,0.0,0.0,0.0,0.0,1.94,3.0,3.75,1.09,6.0,1.46,2.48,2.5,1.45,4.75,1.14,0.0,0.0,2.1,1.58,1.22,1.3,1.62,5.1,6.1,9.0,0.0,4.35,4.5,8.0,0.0,5.5,6.25,9.0,0.0,8.0,9.5,18.0,0.0,0.0
